"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","colorjitter","dropout","learning_rate","normalize","randomerasing","randomhorizontalflip","randomrotation","weight_decay","epoch","lr-AdamW","train_auroc","train_f1_macro","train_loss_epoch","train_loss_step","train_precision","train_recall","val_auroc","val_f1_macro","val_loss_epoch","val_loss_step","val_precision","val_recall"
"2025-03-29 13:05:09","3.5min","80c6df25b2834752a44e33d5db71c4c9","whimsical-foal-580","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","1","None","None","0.0001","99","0.00046533333333333355","0.9997587203979492","0.9776953458786011","0.06103944778442383","0.008478641510009766","0.9777013063430786","0.9776999950408936","0.8341464996337891","0.4230341911315918","3.4782745838165283","6.434344291687012","0.43430575728416443","0.42650002241134644"
"2025-03-29 13:01:41","3.5min","c404420a7de34dd1809d4771339426de","inquisitive-mule-5","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","1","None","None","0.0001","99","0.00046533333333333355","0.9998205304145813","0.9869983196258545","0.046166907995939255","0.007627241313457489","0.9870034456253052","0.9869999885559082","0.8426061868667603","0.4358210265636444","3.4534780979156494","3.1957907676696777","0.43700987100601196","0.4413999915122986"
"2025-03-29 12:58:13","3.5min","1c1ff5ba468d48448c5992a18cfbea01","awesome-finch-89","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","1","None","None","0.0001","99","0.00046533333333333355","0.9997691512107849","0.9824016094207764","0.057247430086135864","0.07415212690830231","0.9824115633964539","0.9823999404907227","0.8377979397773743","0.4290809631347656","3.495901584625244","2.6590933799743652","0.43339648842811584","0.43160000443458557"
"2025-03-29 12:50:53","3.2min","54f2a45bf0df40808f8354d09a16d029","powerful-crab-417","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9999060034751892","0.989599347114563","0.03607215732336044","0.6277649402618408","0.9896050691604614","0.9896000027656555","0.8259939551353455","0.41721242666244507","3.826409339904785","4.899160385131836","0.4160170555114746","0.4222000241279602"
"2025-03-29 12:47:41","3.2min","8946ae93d2914925bbc511b8241f3dad","loud-grub-788","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9999580383300781","0.991401195526123","0.027556728571653366","0.10469330847263336","0.9914034605026245","0.9914000034332275","0.8295349478721619","0.42743998765945435","3.768733501434326","4.550865650177002","0.4294380843639374","0.42809998989105225"
"2025-03-29 12:44:28","3.2min","0eb1419e770946568dffdfc7556f8297","stately-hound-279","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9999810457229614","0.9937003254890442","0.02192077599465847","0.005459457635879517","0.9937055110931396","0.9937000274658203","0.8342485427856445","0.4272404909133911","3.90338397026062","4.182790279388428","0.4319843649864197","0.4327000081539154"
"2025-03-29 12:41:17","3.2min","011cad985bda4f4f92e0416a97e58560","vaunted-tern-800","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9999548196792603","0.9912021160125732","0.02785860002040863","0.010808579623699188","0.9912125468254089","0.9911999702453613","0.8368739485740662","0.4366984963417053","3.720219612121582","2.4619150161743164","0.44154685735702515","0.43639999628067017"
"2025-03-29 12:38:04","3.2min","84a3b086a6524303b48ea45242fdd837","glamorous-hen-523","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9998809695243835","0.9839009046554565","0.04565092921257019","0.11509827524423599","0.9839128851890564","0.9838999509811401","0.8322311639785767","0.4222599267959595","4.039445400238037","3.0515968799591064","0.4257994592189789","0.4259999990463257"
"2025-03-29 12:34:51","3.2min","2384adff8089472d9c6bce0858a2a9ce","angry-wasp-638","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9998847246170044","0.9876003861427307","0.04005637392401695","0.19125747680664062","0.9876151084899902","0.9875999689102173","0.8239566087722778","0.4141911268234253","4.0829291343688965","5.339789390563965","0.4203370213508606","0.41439998149871826"
"2025-03-29 12:31:39","3.2min","16b7e705452e44569c29e33de24aa2bd","useful-bee-591","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9999483227729797","0.9900003671646118","0.030011653900146484","0.05425596237182617","0.990004301071167","0.9900000095367432","0.8303838968276978","0.4231486916542053","4.021034240722656","5.534544467926025","0.4286517798900604","0.4270000457763672"
"2025-03-29 12:28:17","3.4min","3146c00a04854df086f64faa6bfeb070","whimsical-foal-580","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9998906254768372","0.9878001809120178","0.04089098423719406","0.016441315412521362","0.9878064393997192","0.9878000020980835","0.8273809552192688","0.41848212480545044","3.864531993865967","6.68858003616333","0.43007421493530273","0.4152999818325043"
"2025-03-29 12:25:05","3.2min","0c12f02210c042e79595b5a6c160aace","inquisitive-mule-5","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.99995356798172","0.9914979338645935","0.02938215248286724","0.09095151722431183","0.9915013909339905","0.9914999604225159","0.8330812454223633","0.43269985914230347","3.8969566822052","4.30781364440918","0.4397137463092804","0.4301999807357788"
"2025-03-29 12:21:52","3.2min","adfbfcf3b32d41719da930355aa2eb1c","awesome-finch-89","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","0","0","None","None","0.0001","99","0.00046533333333333355","0.9998916983604431","0.9864976406097412","0.039699748158454895","0.02107684314250946","0.9865047931671143","0.9864999055862427","0.8243932723999023","0.42095160484313965","3.9182519912719727","4.229917526245117","0.4370880126953125","0.41940000653266907"
"2025-03-29 12:18:26","3.4min","09b01091badd455397aa97b16aff9966","powerful-crab-417","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999359250068665","0.9891031384468079","0.03408120945096016","0.2114069163799286","0.9891207218170166","0.9890999794006348","0.8275610208511353","0.42743900418281555","3.9052891731262207","5.871366500854492","0.4335377812385559","0.42590001225471497"
"2025-03-29 12:14:58","3.5min","424471aea80f4a65a475f1d37eb486a7","loud-grub-788","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999681711196899","0.9928994178771973","0.02392083965241909","0.45934027433395386","0.992900550365448","0.992900013923645","0.8326072692871094","0.4279840588569641","3.8050594329833984","6.3539934158325195","0.42705827951431274","0.42989999055862427"
"2025-03-29 12:11:38","3.3min","6a75611146e140468883296b8c13d43d","stately-hound-279","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999474883079529","0.9914007186889648","0.029497629031538963","0.029423564672470093","0.991407036781311","0.9914000034332275","0.8322286605834961","0.42539045214653015","3.8681247234344482","4.653252601623535","0.4331681430339813","0.42579999566078186"
"2025-03-29 12:08:16","3.4min","f1b397a4b80945f29b9bc7d52befddce","vaunted-tern-800","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999174475669861","0.9884999990463257","0.03586098179221153","0.0219108909368515","0.9885091781616211","0.9884999990463257","0.8312390446662903","0.4262202978134155","3.869837522506714","3.9578146934509277","0.4305580258369446","0.42640000581741333"
"2025-03-29 12:04:44","3.5min","d2ce6ed686b142b8b8c8a364f5e4207d","glamorous-hen-523","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999361038208008","0.989398717880249","0.033810991793870926","0.45542314648628235","0.9894053936004639","0.9894000291824341","0.8319625854492188","0.42933017015457153","3.9847731590270996","3.1753671169281006","0.43247517943382263","0.4344000220298767"
"2025-03-29 12:01:20","3.4min","d5f163155e9b4f5dbc21017b97923b41","angry-wasp-638","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999009966850281","0.9878005385398865","0.04030373692512512","0.2956322133541107","0.987809419631958","0.9878000020980835","0.8313973546028137","0.42940184473991394","3.9669065475463867","3.12349009513855","0.4294811189174652","0.43320000171661377"
"2025-03-29 11:57:47","3.6min","5c11380c58e2451c80ea15fa590d23fc","useful-bee-591","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999561309814453","0.9915023446083069","0.02839234285056591","0.02011915296316147","0.9915110468864441","0.9914999604225159","0.8318879008293152","0.42897817492485046","3.937809467315674","4.554128646850586","0.4313466548919678","0.4311000108718872"
"2025-03-29 11:54:18","3.5min","92926a4a4bb24e7da37d07074a1fd011","whimsical-foal-580","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999095797538757","0.9899022579193115","0.03437400236725807","0.011709131300449371","0.9899113178253174","0.9898999929428101","0.8322232365608215","0.4322977662086487","3.8960890769958496","6.493981838226318","0.43530967831611633","0.43220001459121704"
"2025-03-29 11:50:37","3.7min","94d3949addb64bd69fec21bf3add28a3","inquisitive-mule-5","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.9999632835388184","0.9931003451347351","0.0265249814838171","0.020929895341396332","0.9931057691574097","0.9931000471115112","0.8313257098197937","0.4239948093891144","3.97399640083313","4.7255730628967285","0.42755377292633057","0.4262999892234802"
"2025-03-29 11:47:13","3.4min","7b42c04763cc4a8f81a9119c2f417569","awesome-finch-89","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","64","0","0.1","0.001","1","0","None","None","0.0001","99","0.00046533333333333355","0.999846875667572","0.9832959175109863","0.04828701540827751","0.042456842958927155","0.9832983016967773","0.983299970626831","0.8299630284309387","0.4234701991081238","3.8976199626922607","4.202296257019043","0.42312371730804443","0.42670002579689026"
